id,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,label
2268,0.00747198,0.005434783,0.000145848,0.001050293,0.283755274,0.657782516,0.001614857,6.06E-05,0.000260157,0,0
2269,0.00747198,0.054347826,0.001458475,0.008234744,0.275316456,0.690831557,0.000102947,0.001847925,0.003186923,0.013702896,0
2270,0.00871731,0.096014493,0.002951676,0.012556961,0.138185654,0.71641791,6.86E-05,0.002181157,0.006720722,0.018062909,0
2271,0.00747198,0.030797101,0.000826469,0.004774736,0.229957806,0.873134328,7.27E-05,0.000817934,0.002254694,0.007474307,0
2272,0.00747198,0.018115942,0.000486158,0.002912515,0.178270042,0.91684435,4.24E-05,0.000302939,0.001387504,0.004048583,0
2273,0.00747198,0.096014493,0.002576639,0.014352142,0.265822785,0.867803838,5.25E-05,0.003271736,0.007024238,0.028028652,0
2274,0.00747198,0.02173913,0.00058339,0.00344511,0.374472574,0.976545842,0.000153411,0.000908816,0.001777739,0.006228589,0
2275,0.00747198,0.039855072,0.001069548,0.006106225,0.416666667,1,0.000191764,0.0019691,0.003338681,0.011211461,0
2276,0.00747198,0.054347826,0.001458475,0.008234744,0.265822785,0.832622601,6.46E-05,0.001787337,0.003815635,0.015260044,0
2277,0.00747198,0.039855072,0.001069548,0.006106225,0.259493671,0.867803838,9.08E-05,0.001242048,0.002905086,0.009965743,0
2278,0.00622665,0.016304348,0.000368091,0.003091288,0.226793249,0.520255864,0.000157449,0.000272645,0.000563673,0.002491436,0
2279,0.00622665,0.03442029,0.000784799,0.006193749,0.217299578,0.973347548,5.85E-05,0.000727052,0.002384772,0.007162878,0
2280,0.00498132,0.003623188,5.56E-05,0.001104297,0.578059072,0.928571429,0.000403714,6.06E-05,0.000151758,0.000622859,0
2281,0.00498132,0.016304348,0.00029864,0.003711408,0.324894515,1,5.85E-05,0.000333232,0.000932229,0.004048583,0
2282,0.00747198,0.036231884,0.000972317,0.005573629,0.246835443,0.847547974,7.06E-05,0.001060285,0.00257989,0.009342884,0
2283,0.00747198,0.050724638,0.001361243,0.007702149,0.241561181,0.768656716,6.66E-05,0.001514693,0.003295322,0.013080037,0
2284,0.00747198,0.02173913,0.00058339,0.00344511,0.235232068,0.812366738,6.46E-05,0.000545289,0.001474223,0.00560573,0
2285,0.00996264,0.094202899,0.003264206,0.010953588,0.175105485,0.563965885,4.84E-05,0.002938503,0.00596193,0.025848645,0
2286,0.00996264,0.077898551,0.002701652,0.009091366,0.217299578,0.57782516,7.67E-05,0.002877916,0.005029701,0.022734351,0
2287,0.00871731,0.016304348,0.000506994,0.002314742,0.248945148,0.800639659,0.000129189,0.000484702,0.001257425,0.004048583,0
2288,0.00747198,0.032608696,0.000875085,0.005041034,0.22257384,0.639658849,7.06E-05,0.000848228,0.001756059,0.007785737,0
2289,0.00622665,0.03442029,0.000784799,0.006193749,0.332278481,0.964818763,7.67E-05,0.001120872,0.002363092,0.009654313,0
2290,0.00747198,0.010869565,0.000291695,0.001849186,0.267932489,0.565031983,0.000230117,0.000242351,0.000476954,0.001868577,0
2291,0.00996264,0.050724638,0.00176406,0.005987043,0.143459916,0.469083156,9.69E-05,0.001272342,0.002688289,0.009965743,0
2292,0.00498132,0.005434783,9.03E-05,0.001476742,0.419831224,0.73347548,0.000252321,6.06E-05,0.000173438,0.000934288,0
2293,0.00622665,0.077898551,0.001784896,0.013642636,0.224683544,0.798507463,4.64E-05,0.001908513,0.004487708,0.01744005,0
2294,0.00498132,0.009057971,0.000159738,0.00222163,0.401898734,0.893390192,0.00012717,0.000181763,0.000433595,0.002180006,0
2295,0.00498132,0.076086957,0.001444585,0.016002071,0.293248945,0.807036247,3.23E-05,0.001938806,0.003663877,0.018685768,0
2296,0.00871731,0.719202899,0.022064645,0.092632492,0.239451477,0.641791045,0.0001413,0.026658588,0.045657547,0.16194332,0
2297,0.00622665,0.016304348,0.000368091,0.003091288,0.419831224,0.840085288,0.000187727,0.000605877,0.000953909,0.004048583,0
2298,0,0.115942029,0.000402817,0.121031373,0.626582278,1,0.000403714,0.001060285,0.001257425,0.004048583,1
2299,0.01120797,0.06884058,0.002659981,0.007249629,0.245780591,0.515991471,0.00018369,0.00315056,0.004466028,0.017751479,0
2300,0.00871731,0.025362319,0.000784799,0.00347863,0.437763713,0.768656716,0.000250303,0.001484399,0.001886138,0.007474307,0
2301,0.00871731,0.03442029,0.001062603,0.004642519,0.3407173,0.706823028,0.000177634,0.001605574,0.002363092,0.009654313,0
2302,0.00871731,0.032608696,0.001007042,0.004409741,0.348101266,0.70575693,0.000187727,0.001544986,0.002233014,0.009031454,0
2303,0.00871731,0.081521739,0.002507188,0.010694739,0.303797468,0.585287846,0.000159467,0.003574674,0.004726185,0.021488633,0
2304,0.00871731,0.014492754,0.000451433,0.002081964,0.325949367,0.778251599,0.000106984,0.000575583,0.001083987,0.004982871,0
2305,0.00871731,0.085144928,0.00261831,0.011160294,0.304852321,0.719616205,0.000193783,0.003756437,0.00598361,0.020554344,0
2306,0.00747198,0.019927536,0.000534774,0.003178812,0.385021097,0.720682303,0.00016956,0.000848228,0.001192386,0.00560573,0
2307,0.00622665,0.010869565,0.000243079,0.002160177,0.497890295,1,0.000201857,0.000454408,0.000758791,0.003114295,0
2308,0.00747198,0.012681159,0.000340311,0.002115484,0.434599156,0.752665245,0.000236173,0.000575583,0.000780471,0.003425724,0
2309,0.00871731,0.014492754,0.000451433,0.002081964,0.28164557,0.615138593,0.000220024,0.000484702,0.00084551,0.003114295,0
2310,0.00747198,0.014492754,0.000388927,0.002381782,0.397679325,0.662046908,0.000292693,0.000605877,0.000780471,0.003114295,0
2311,0.00996264,0.009057971,0.000326421,0.001229066,0.374472574,0.487206823,0.000908357,0.000454408,0.000455275,0.000934288,1
2312,0.0124533,0.043478261,0.001861292,0.004219794,0.23628692,0.604477612,0.000181671,0.002090276,0.003598838,0.012145749,0
2313,0.00871731,0.012681159,0.000395872,0.001849186,0.489451477,1,0.00031086,0.00078764,0.001235746,0.003737154,0
2314,0.00871731,0.016304348,0.000506994,0.002314742,0.314345992,1,0.000201857,0.000636171,0.001582622,0.004048583,0
2315,0.00996264,0.063405797,0.002201603,0.007435851,0.313291139,0.687633262,0.000165523,0.003211148,0.004812904,0.018997197,0
2316,0.00871731,0.019927536,0.000618116,0.002780297,0.373417722,0.877398721,0.000236173,0.000969403,0.00169102,0.005294301,0
2317,0.00747198,0.028985507,0.000777853,0.004510301,0.397679325,0.901918977,0.000179653,0.001332929,0.002189654,0.008097166,0
2318,0.00996264,0.061594203,0.002139097,0.007229145,0.327004219,0.813432836,0.000195801,0.003241442,0.005484976,0.017751479,0
2319,0.00747198,0.059782609,0.001604323,0.009031775,0.432489451,0.937100213,0.000270488,0.003120267,0.004704505,0.014325755,0
2320,0.00871731,0.048913043,0.001507091,0.00650474,0.359704641,0.743070362,0.000242229,0.002453802,0.003533799,0.012145749,0
2321,0.00498132,0.010869565,0.000194463,0.002594075,0.517932489,1,0.000224061,0.000363526,0.000607033,0.002491436,0
2322,0.01120797,0.019927536,0.000784799,0.00222163,0.164556962,0.5554371,0.000135244,0.000545289,0.001365824,0.004360012,1
2323,0.02864259,0.030797101,0.002951676,0.001383631,0.091772152,0.335820896,0.000215987,0.001605574,0.00338204,0.008720025,1
2324,0.00871731,0.014492754,0.000451433,0.002081964,0.3407173,0.881663113,0.000161486,0.000605877,0.001235746,0.004360012,0
2325,0.00871731,0.016304348,0.000506994,0.002314742,0.446202532,0.880597015,0.000387566,0.000939109,0.001387504,0.003737154,0
2326,0.00871731,0.02173913,0.000673677,0.003013075,0.411392405,0.979744136,0.000201857,0.00118146,0.002059576,0.006851448,0
2327,0.00871731,0.076086957,0.002340505,0.009996406,0.364978903,0.941364606,0.000139281,0.003938201,0.006894159,0.024914357,0
2328,0.01120797,0.050724638,0.001965469,0.005387407,0.268987342,0.845415778,0.000171579,0.002484096,0.005224819,0.014637185,0
2329,0.01120797,0.019927536,0.000784799,0.00222163,0.296413502,0.858208955,0.000165523,0.000999697,0.002102935,0.006540019,0
2330,0.01120797,0.057971014,0.002243274,0.006132296,0.283755274,0.842217484,0.00029673,0.002999091,0.005940251,0.013080037,0
2331,0.00871731,0.019927536,0.000618116,0.002780297,0.39556962,1,0.000129189,0.001029991,0.001929497,0.007474307,0
2332,0.00871731,0.030797101,0.000951481,0.004176963,0.392405063,0.881663113,0.000207913,0.001635868,0.002623249,0.009031454,0
2333,0.01120797,0.043478261,0.001687664,0.004642519,0.282700422,0.624733475,0.000201857,0.002211451,0.003360361,0.012145749,0
2334,0.00871731,0.009057971,0.00028475,0.001383631,0.428270042,0.82196162,0.00035325,0.000454408,0.000715432,0.002180006,0
2335,0.01618929,0.028985507,0.001604323,0.002247702,0.064345992,0.346481876,0.000161486,0.000605877,0.001842778,0.004360012,1
2336,0.02615193,0.038043478,0.003312822,0.001849186,0.058016878,0.438166311,0.000159467,0.001363223,0.004812904,0.008720025,1
2337,0.01867995,0.005434783,0.000395872,0.00045252,0.109704641,0.5,0.000807428,9.09E-05,0.000585353,0.000311429,1
2338,0.01369863,0.489130435,0.022536913,0.042041516,0.206751055,0.529850746,0.000173597,0.024174493,0.039262021,0.134537527,0
2339,0.00871731,0,6.95E-06,0.000219742,0.86814346,1,0.001211143,0,2.17E-05,0,1
2340,0.01867995,0.036231884,0.002284944,0.002432061,0.04535865,0.482942431,0.000121114,0.000757346,0.003598838,0.00591716,1
2341,0.00871731,0.014492754,0.000451433,0.002081964,0.428270042,1,0.000403714,0.00078764,0.001409184,0.003114295,0
2342,0.00871731,0.076086957,0.002340505,0.009996406,0.364978903,0.934968017,0.0002826,0.003938201,0.0068508,0.01744005,0
2343,0.01494396,0.007246377,0.000402817,0.00070392,0.074894515,0.507462687,0.001413,3.03E-05,0.000607033,0,1
2344,0.00871731,0.045289855,0.001395969,0.006039185,0.391350211,0.841151386,0.000290674,0.002453802,0.003685557,0.010900031,0
2345,0.00871731,0.027173913,0.000840359,0.003711408,0.448312236,0.86673774,0.000290674,0.001635868,0.002276373,0.007474307,0
2346,0.00871731,0.016304348,0.000506994,0.002314742,0.419831224,0.987206823,0.000143319,0.000878522,0.001560942,0.006228589,0
2347,0.00871731,0.02173913,0.000673677,0.003013075,0.391350211,0.989339019,0.000153411,0.001120872,0.002081256,0.007474307,0
2348,0.00871731,0.027173913,0.000840359,0.003711408,0.349156118,0.858208955,0.000193783,0.001272342,0.002254694,0.007474307,0
2349,0.00996264,0.065217391,0.002264109,0.007642558,0.261603376,0.673773987,0.000201857,0.002817328,0.004856263,0.015260044,0
2350,0.00871731,0.052536232,0.001618213,0.006970296,0.419831224,0.773987207,0.000262414,0.003059679,0.003945714,0.014325755,0
2351,0.00747198,0.018115942,0.000486158,0.002912515,0.068565401,0.460554371,0.000161486,6.06E-05,0.000672072,0.001245718,1
2352,0.00622665,0.012681159,0.00028475,0.002469306,0.516877637,0.933901919,0.000201857,0.000575583,0.00082383,0.003737154,0
2353,0.04358655,0.085144928,0.011952551,0.002469306,0.095991561,0.39978678,0.000520791,0.007270524,0.016216451,0.021177203,1
2354,0.067247821,0.085144928,0.0182865,0.001612684,0.094936709,0.32196162,0.000658054,0.011148137,0.020660799,0.027094363,1
2355,0.01369863,0.489130435,0.022536913,0.042041516,0.20464135,0.589552239,0.000191764,0.023992729,0.043186056,0.12737465,0
2356,0.064757161,0.085144928,0.017619769,0.001674137,0.136075949,0.332622601,0.000744853,0.013723114,0.020465681,0.030208658,1
2357,0.00871731,0.014492754,0.000451433,0.002081964,0.39978903,0.896588486,0.000215987,0.000727052,0.001257425,0.004360012,0
2358,0.00871731,0.043478261,0.001340408,0.005806407,0.351265823,0.589552239,0.00035325,0.00212057,0.002514851,0.008408595,0
2359,0.0124533,0.074275362,0.003160029,0.007096927,0.253164557,0.744136461,0.000187727,0.003877613,0.007457833,0.021488633,0
2360,0.00871731,0.010869565,0.000340311,0.001616408,0.3407173,1,0.000222043,0.000424114,0.001062308,0.002802865,0
2361,0.00871731,0.032608696,0.001007042,0.004409741,0.35443038,1,0.000149374,0.00157528,0.003143563,0.010277172,0
2362,0.00871731,0.061594203,0.001896018,0.008134184,0.412447257,0.995735608,0.000230117,0.00354438,0.005896891,0.017751479,0
2363,0.00871731,0.03442029,0.001062603,0.004642519,0.478902954,1,0.000292693,0.002241745,0.003317001,0.009965743,0
2364,0.00871731,0.02173913,0.000673677,0.003013075,0.462025316,0.928571429,0.000266451,0.001332929,0.001951177,0.006540019,0
2365,0.01120797,0.039855072,0.001548762,0.004270074,0.325949367,0.759061834,0.000290674,0.002302333,0.003707237,0.010277172,0
2366,0.00871731,0.052536232,0.001618213,0.006970296,0.401898734,1,0.00022608,0.002938503,0.005051381,0.014948614,0
2367,0.03486924,0.085144928,0.009618991,0.003068941,0.067510549,0.219616205,0.00081954,0.004695547,0.007934787,0.009654313,1
2368,0.0124533,0.101449275,0.004305974,0.009636997,0.256329114,0.700426439,0.00029673,0.005392305,0.009625808,0.02304578,0
2369,0.00996264,0.105072464,0.003639243,0.01219569,0.312236287,0.817697228,0.00025434,0.005392305,0.00938733,0.025225786,0
2370,0.00871731,0.005434783,0.000173628,0.000918075,0.439873418,0.86673774,0.000807428,0.000242351,0.000455275,0.000622859,0
2371,0.01120797,0.141304348,0.005438029,0.014698516,0.286919831,0.649253731,0.00024021,0.007543169,0.011338508,0.036125818,0
2372,0.00871731,0.063405797,0.001951579,0.008366962,0.428270042,0.955223881,0.000213969,0.003786731,0.005831852,0.019620056,0
2373,0.01120797,0.018115942,0.000715347,0.002035408,0.444092827,1,0.000298748,0.001363223,0.002233014,0.006228589,0
2374,0.03237858,0.005434783,0.000701457,0.000262573,0.296413502,0.644989339,0.000316916,0.000878522,0.001409184,0.004048583,1
2375,0.0124533,0.05615942,0.002396066,0.005404167,0.262658228,0.888059701,0.000179653,0.002999091,0.006677362,0.01712862,0
2376,0.00996264,0.047101449,0.001639048,0.005573629,0.296413502,0.912579957,0.000139281,0.002241745,0.004682825,0.014637185,0
2377,0.00996264,0.019927536,0.000701457,0.002469306,0.335443038,1,0.000201857,0.000999697,0.002189654,0.00591716,0
2378,0.00996264,0.028985507,0.001013987,0.003504701,0.358649789,0.930703625,0.000246266,0.001605574,0.002948446,0.008097166,0
2379,0.0124533,0.059782609,0.002548859,0.005743092,0.286919831,0.863539446,0.00029673,0.003453499,0.006915839,0.014948614,0
2380,0.01120797,0.106884058,0.004118456,0.011160294,0.330168776,0.773987207,0.000272507,0.006422296,0.010102762,0.02865151,0
2381,0.00871731,0.019927536,0.000618116,0.002780297,0.385021097,0.933901919,0.000201857,0.000999697,0.001799419,0.00591716,0
2382,0.01120797,0.074275362,0.002868334,0.007808295,0.319620253,0.852878465,0.000228099,0.004301727,0.00769631,0.021488633,0
2383,0.00871731,0.014492754,0.000451433,0.002081964,0.355485232,0.718550107,0.000232136,0.000636171,0.000997268,0.003737154,0
2384,0.00871731,0.063405797,0.001951579,0.008366962,0.428270042,0.86673774,0.000207913,0.003786731,0.005311538,0.019931486,0
2385,0.00996264,0.039855072,0.001389024,0.004746803,0.352320675,0.886993603,0.000286637,0.002211451,0.003858995,0.009965743,0
2386,0.00871731,0.02173913,0.000673677,0.003013075,0.503164557,0.784648188,0.00038151,0.001454105,0.001647661,0.00560573,0
2387,0.01120797,0.050724638,0.001965469,0.005387407,0.349156118,0.823027719,0.00029673,0.00315056,0.00509474,0.013702896,0
2388,0.00871731,0.038043478,0.001173725,0.005108074,0.364978903,0.769722814,0.000189746,0.001908513,0.002840047,0.010900031,0
2389,0.00871731,0.032608696,0.001007042,0.004409741,0.36814346,0.978678038,0.000195801,0.001635868,0.003078524,0.009342884,0
2390,0.00747198,0.027173913,0.000729238,0.004244003,0.415611814,0.942430704,0.000201857,0.001302636,0.002146295,0.007474307,0
2391,0.00996264,0.06884058,0.002389121,0.008055971,0.333333333,0.71108742,0.000318934,0.00369585,0.005398257,0.015260044,0
2392,0.00622665,0.027173913,0.000618116,0.00495351,0.462025316,0.933901919,0.000230117,0.001211754,0.001799419,0.006540019,0
2393,0.0249066,0.005434783,0.000534774,0.000340787,0.272151899,0.619402985,0.000547033,0.000575583,0.001018948,0.001868577,1
2394,0.02241594,0.083333333,0.006153376,0.004594101,0.02742616,0.053304904,0.000583367,0.001908513,0.002016216,0.005294301,1
2395,0.01369863,0.489130435,0.022536913,0.042041516,0.196202532,0.542643923,0.00019782,0.023205089,0.040107532,0.12145749,0
2396,0.00747198,0.081521739,0.002187713,0.012223623,0.13185654,0.257995736,0.00144126,0.001514693,0.001972857,0.001868577,1
2397,0.00124533,0.014492754,7.64E-05,0.008366962,0.53164557,0.526652452,0.001816714,9.09E-05,6.50E-05,0,1
2398,0.00124533,0.081521739,0.000590335,0.042818063,0.484177215,0.524520256,0.009285426,0.001211754,0.000953909,0,1
2399,0.0124533,0.025362319,0.001097329,0.002527035,0.32278481,0.735607676,0.00024021,0.00157528,0.00253653,0.008097166,0
2400,0.0124533,0.168478261,0.007132638,0.015899649,0.240506329,0.653518124,0.000207913,0.00857316,0.014980705,0.044222983,0
2401,0.00871731,0.253623188,0.007785479,0.032808621,0.33649789,0.975479744,0.00016956,0.012450772,0.023739323,0.070383058,0
2402,0,0.22826087,0.000833414,0.236489116,0.626582278,1,0.002557529,0.002272039,0.00260157,0.001557147,1
2403,0,0.02173913,4.17E-05,0.024195846,0.837552743,1,0.000908357,0.000121175,0.000130078,0.000311429,1
2404,0.0124533,0.038043478,0.001632103,0.003711408,0.237341772,0.713219616,0.000173597,0.001817631,0.003685557,0.010900031,0
2405,0.00996264,0.027173913,0.000951481,0.003297995,0.3407173,1,0.000218006,0.001423811,0.002970125,0.007785737,0
2406,0.00996264,0.025362319,0.000888975,0.003091288,0.343881857,0.960554371,0.000288656,0.001332929,0.002666609,0.006228589,0
2407,0.0124533,0.081521739,0.003465615,0.007774775,0.243670886,0.829424307,0.000163504,0.004119964,0.009062134,0.024291498,0
2408,0.00871731,0.014492754,0.000451433,0.002081964,0.370253165,0.703624733,0.000187727,0.000666465,0.000975589,0.004360012,0
2409,0.0124533,0.032608696,0.001402914,0.003203021,0.343881857,0.893390192,0.000187727,0.002181157,0.003924034,0.012457178,0
2410,0.0124533,0.05615942,0.002396066,0.005404167,0.298523207,0.993603412,0.000256358,0.003362617,0.007436153,0.015882903,0
2411,0.01120797,0.057971014,0.002243274,0.006132296,0.357594937,0.980810235,0.00021195,0.00369585,0.00687248,0.019308627,0
2412,0.01120797,0.005434783,0.000229189,0.000731853,0.314345992,0.893390192,0.000151393,0.000212057,0.000628713,0.002180006,0
2413,0.01120797,0.028985507,0.001132055,0.003152741,0.348101266,1,0.000284618,0.001757043,0.003533799,0.008097166,0
2414,0.01120797,0.009057971,0.000368091,0.001104297,0.401898734,1,0.000322971,0.000575583,0.001149027,0.002802865,0
2415,0.00249066,0.231884058,0.002639145,0.080062496,0.266877637,0.335820896,0.002180057,0.003362617,0.003013485,0.002802865,1
2416,0.00498132,0.010869565,0.000194463,0.002594075,0.156118143,0.268656716,0.001211143,0,8.67E-05,0,1
2417,0.0249066,0.02173913,0.001847402,0.00113968,0.122362869,0.262260128,0.000262414,0.00118146,0.001669341,0.00591716,0
2418,0.00871731,0.014492754,0.000451433,0.002081964,0.28164557,0.644989339,0.000262414,0.000484702,0.00088887,0.002802865,0
2419,0.02241594,0.02173913,0.001666829,0.001260724,0.171940928,0.521321962,0.000102947,0.001393517,0.002796687,0.010588602,0
2420,0.01494396,0.007246377,0.000402817,0.00070392,0.285864979,0.524520256,0.000857893,0.000424114,0.000628713,0.000934288,1
2421,0.00996264,0.163043478,0.005639437,0.018815888,0.282700422,0.757995736,0.000242229,0.007724932,0.013571521,0.036748676,0
2422,0.00871731,0.009057971,0.00028475,0.001383631,0.47257384,0.84434968,0.000403714,0.000514995,0.000737111,0.002180006,0
2423,0.00871731,0.023550725,0.000729238,0.003245852,0.425105485,1,0.000193783,0.001332929,0.002276373,0.007785737,0
2424,0.00871731,0.041666667,0.001284847,0.005573629,0.302742616,0.911513859,0.000163504,0.001757043,0.003663877,0.010900031,0
2425,0.00996264,0.208333333,0.007202089,0.02398914,0.302742616,0.87206823,0.000173597,0.010511966,0.019771929,0.058860168,0
2426,0.02988792,0.014492754,0.001514036,0.000657364,0.142405063,0.398720682,0.00029673,0.001060285,0.001972857,0.004982871,1
2427,0.00996264,0.014492754,0.000513939,0.001849186,0.32278481,0.908315565,0.000163504,0.000666465,0.001452543,0.004671442,0
2428,0.00996264,0.019927536,0.000701457,0.002469306,0.355485232,0.842217484,0.00026847,0.001060285,0.001842778,0.005294301,0
2429,0.01120797,0.032608696,0.001270957,0.003525186,0.344936709,0.803837953,0.00022608,0.0019691,0.003208603,0.010277172,0
2430,0.00996264,0.030797101,0.001076494,0.003711408,0.38185654,0.868869936,0.000264433,0.001817631,0.002926766,0.008720025,0
2431,0.00871731,0.061594203,0.001896018,0.008134184,0.348101266,1,0.000205894,0.003029385,0.005918571,0.016194332,0
2432,0.00871731,0.014492754,0.000451433,0.002081964,0.39978903,0.955223881,0.000215987,0.000727052,0.001344144,0.004360012,0
2433,0.01120797,0.043478261,0.001687664,0.004642519,0.35021097,0.825159915,0.000294711,0.002696153,0.004379309,0.01183432,0
2434,0.00871731,0.074275362,0.002284944,0.009763628,0.38185654,0.952025586,0.000177634,0.003998788,0.00680744,0.022734351,0
2435,0.00871731,0.039855072,0.001229286,0.005340852,0.323839662,0.936034115,0.000131207,0.001787337,0.003598838,0.012145749,0
2436,0.00871731,0.016304348,0.000506994,0.002314742,0.407172996,0.987206823,0.000189746,0.000848228,0.001560942,0.005294301,0
2437,0.00871731,0.005434783,0.000173628,0.000918075,0.407172996,0.567164179,0.001211143,0.000212057,0.000260157,0.000311429,1
2438,0.00622665,0.030797101,0.000701457,0.005573629,0.47257384,0.990405117,0.000292693,0.001423811,0.002167975,0.006540019,0
2439,0.01992528,0.014492754,0.001013987,0.00097208,0.165611814,0.463752665,0.000177634,0.000757346,0.001495903,0.004982871,1
2440,0.00996264,0.025362319,0.000888975,0.003091288,0.374472574,0.833688699,0.000260396,0.001454105,0.002319733,0.007162878,0
2441,0.00871731,0.032608696,0.001007042,0.004409741,0.333333333,0.684434968,0.00026847,0.001484399,0.002167975,0.007162878,0
2442,0.00498132,0.005434783,9.03E-05,0.001476742,0.419831224,0.626865672,0.0007065,6.06E-05,0.000130078,0.000311429,1
2443,0.0124533,0.06884058,0.00293084,0.00658854,0.279535865,0.691897655,0.00029673,0.003907907,0.006460565,0.016817191,0
2444,0.00871731,0.032608696,0.001007042,0.004409741,0.319620253,0.859275053,0.000149374,0.001423811,0.002709968,0.009342884,0
2445,0.00871731,0.005434783,0.000173628,0.000918075,0.3407173,1,0.000100929,0.000151469,0.000541994,0.002180006,0
2446,0.01120797,0.043478261,0.001687664,0.004642519,0.358649789,0.897654584,0.000220024,0.00275674,0.004747865,0.014325755,0
2447,0.01120797,0.047101449,0.001826566,0.005014963,0.332278481,0.727078891,0.000205894,0.002787034,0.004205871,0.014948614,0
2448,0.00871731,0.054347826,0.001673774,0.007203073,0.39556962,0.991471215,0.000234154,0.002999091,0.005181459,0.014948614,0
2449,0.00622665,0.047101449,0.001076494,0.008366962,0.446202532,0.796375267,0.00026847,0.00212057,0.002688289,0.009965743,0
2450,0.00996264,0.005434783,0.000201408,0.000813791,0.208860759,0.73347548,0.001614857,6.06E-05,0.000433595,0,1
2451,0.00622665,0.02173913,0.000493103,0.004022399,0.526371308,0.917910448,0.000308841,0.001090579,0.001409184,0.004982871,0
2452,0.01369863,0.005434783,0.00028475,0.000607084,0.253164557,1,0.000201857,0.000212057,0.00088887,0.001868577,1
2453,0.00622665,0.007246377,0.000159738,0.001538195,0.332278481,1,0.000242229,0.000121175,0.000498634,0.001245718,1
2454,0.01120797,0.05615942,0.002173822,0.005946074,0.297468354,0.78358209,0.000222043,0.003029385,0.005376577,0.015571473,0
2455,0.00871731,0.009057971,0.00028475,0.001383631,0.3407173,0.778251599,0.000403714,0.000333232,0.000672072,0.001557147,0
2456,0.00871731,0.019927536,0.000618116,0.002780297,0.385021097,0.78891258,0.000224061,0.000999697,0.001517582,0.00560573,0
2457,0.01120797,0.057971014,0.002243274,0.006132296,0.280590717,0.742004264,0.00026847,0.002968797,0.005268178,0.013702896,0
2458,0.00871731,0.039855072,0.001229286,0.005340852,0.300632911,0.768656716,0.000189746,0.001666162,0.002970125,0.009654313,0
2459,0.00871731,0.019927536,0.000618116,0.002780297,0.39556962,0.955223881,0.000173597,0.001029991,0.001842778,0.006540019,0
2460,0.01120797,0.030797101,0.001201506,0.003338963,0.355485232,0.804904051,0.000179653,0.001908513,0.003035165,0.011211461,0
2461,0.01120797,0.030797101,0.001201506,0.003338963,0.267932489,0.591684435,0.000302786,0.001454105,0.002254694,0.006540019,0
2462,0.00871731,0.059782609,0.001840457,0.007901407,0.33649789,0.749466951,0.000222043,0.002847622,0.004357629,0.014637185,0
2463,0.01120797,0.061594203,0.002382176,0.00650474,0.300632911,0.691897655,0.000327008,0.003362617,0.005246499,0.013702896,0
2464,0.00622665,0.02173913,0.000493103,0.004022399,0.053797468,0.412579957,0.000605571,3.03E-05,0.000607033,0.000311429,1
2465,0.00373599,0.018115942,0.000256969,0.005108074,0.112869198,0.92750533,0.000151393,0,0.000737111,0.000934288,1
2466,0.00996264,0.03442029,0.001201506,0.004124821,0.332278481,0.893390192,0.000242229,0.001787337,0.003360361,0.009031454,0
2467,0.00871731,0.063405797,0.001951579,0.008366962,0.373417722,1,0.000179653,0.003332324,0.006092009,0.018997197,0
2468,0.0124533,0.052536232,0.002243274,0.005065243,0.258438819,0.573560768,0.000280581,0.00275674,0.004140832,0.012457178,0
2469,0.066002491,0.085144928,0.017953134,0.00164248,0.095991561,0.215351812,0.001180864,0.010996668,0.014698868,0.016505761,1
2470,0.064757161,0.085144928,0.017619769,0.001674137,0.110759494,0.220682303,0.001380702,0.011905483,0.014698868,0.015571473,1
2471,0.063511831,0.085144928,0.017286403,0.001705795,0.0907173,0.198294243,0.001346387,0.010239321,0.013268005,0.013702896,1
2472,0.0124533,0.092391304,0.003923993,0.008789686,0.240506329,0.578891258,0.00021195,0.004634959,0.007349434,0.023980069,0
2473,0.0124533,0.155797101,0.006597864,0.014715276,0.212025316,0.639658849,0.000179653,0.007119055,0.013593201,0.039551542,0
2474,0.01120797,0.105072464,0.004049005,0.010974072,0.228902954,0.669509595,0.000163504,0.004604665,0.008671899,0.027094363,0
2475,0.00871731,0.086956522,0.002673871,0.011393072,0.373417722,0.724946695,0.000163504,0.004604665,0.006157048,0.027094363,0
2476,0.03237858,0.005434783,0.000701457,0.000262573,0.345991561,0.73347548,0.000314897,0.001029991,0.001604301,0.004671442,1
2477,0.00996264,0.045289855,0.001576542,0.005366923,0.351265823,0.840085288,0.000177634,0.00251439,0.004162511,0.014637185,0
2478,0.00996264,0.099637681,0.003451724,0.011573708,0.302742616,0.926439232,0.000246266,0.004968191,0.010016043,0.023668639,0
2479,0.00996264,0.083333333,0.00288917,0.009711486,0.327004219,0.898720682,0.000203876,0.004422902,0.008151585,0.02335721,0
2480,0.00996264,0.014492754,0.000513939,0.001849186,0.310126582,0.868869936,0.000363343,0.000636171,0.001387504,0.002802865,0
2481,0.00996264,0.005434783,0.000201408,0.000813791,0.443037975,0.851812367,0.000942673,0.000302939,0.000520314,0.000622859,0
2482,0.0124533,0.043478261,0.001861292,0.004219794,0.290084388,0.829424307,0.000193783,0.00251439,0.004856263,0.014014326,0
2483,0.00996264,0.067028986,0.002326615,0.007849264,0.33649789,0.865671642,0.000175616,0.003635262,0.006330486,0.020865774,0
